"Line","Champion","VsChampion","VsWinRate","VsTotalPlayed"
"jungle","nocturne","elise","0.4991",3851
"jungle","nocturne","diana","0.5125",3815
"jungle","nocturne","kindred","0.5152",3762
"jungle","nocturne","viego","0.4995",3670
"jungle","nocturne","shaco","0.4940",3435
"jungle","nocturne","kayn","0.5186",3361
"jungle","nocturne","nidalee","0.5503",3124
"jungle","nocturne","xinzhao","0.4897",2910
"jungle","nocturne","masteryi","0.5170",2586
"jungle","nocturne","graves","0.5382",2304
"jungle","nocturne","ekko","0.4867",2026
"jungle","nocturne","kha'zix","0.4924",1907
"jungle","nocturne","zac","0.4850",1705
"jungle","nocturne","nunu&willump","0.4859",1556
"jungle","nocturne","evelynn","0.4808",1508
"jungle","nocturne","warwick","0.4940",1324
"jungle","nocturne","poppy","0.5446",1155
"jungle","nocturne","rammus","0.4788",1109
"jungle","nocturne","fiddlesticks","0.5222",1036
"jungle","nocturne","rek'sai","0.5184",953
"jungle","nocturne","jarvaniv","0.5232",927
"jungle","nocturne","volibear","0.5079",882
"jungle","nocturne","hecarim","0.5668",861
"jungle","nocturne","udyr","0.5070",856
"jungle","nocturne","vi","0.4828",783
"jungle","nocturne","sejuani","0.4618",719
"jungle","nocturne","amumu","0.4730",666
"jungle","nocturne","olaf","0.5275",637
"jungle","nocturne","karthus","0.4966",584
"jungle","nocturne","lillia","0.5642",537
"jungle","nocturne","trundle","0.4690",516
"jungle","nocturne","gragas","0.5329",486
"jungle","nocturne","shyvana","0.5000",482
"jungle","nocturne","jax","0.4957",464
"jungle","nocturne","gwen","0.5289",450
"jungle","nocturne","taliyah","0.4978",446
"jungle","nocturne","rengar","0.4986",349
"jungle","nocturne","wukong","0.4562",274
"jungle","nocturne","ivern","0.5000",216
"mid","nocturne","zed","0.5411",1630
"mid","nocturne","sylas","0.5125",1276
"mid","nocturne","yasuo","0.5591",1227
"mid","nocturne","talon","0.5196",895
"mid","nocturne","akali","0.4880",836
"mid","nocturne","katarina","0.4625",826
"mid","nocturne","yone","0.5328",822
"mid","nocturne","leblanc","0.4978",685
"mid","nocturne","twistedfate","0.5435",620
"mid","nocturne","xerath","0.5490",592
"mid","nocturne","irelia","0.5851",564
"mid","nocturne","viego","0.5109",550
"mid","nocturne","qiyana","0.5664",512
"mid","nocturne","viktor","0.5515",466
"mid","nocturne","pantheon","0.4825",456
"mid","nocturne","galio","0.5499",451
"mid","nocturne","ahri","0.5090",391
"mid","nocturne","vladimir","0.5340",382
"mid","nocturne","lucian","0.5225",377
"mid","nocturne","fizz","0.5359",362
"mid","nocturne","lux","0.5845",284
"mid","nocturne","orianna","0.5263",266
"mid","nocturne","diana","0.5057",265
"mid","nocturne","ekko","0.4783",253
"mid","nocturne","zoe","0.5081",246
"mid","nocturne","anivia","0.4533",225
"mid","nocturne","rumble","0.4861",216
"mid","nocturne","sett","0.4921",189
"mid","nocturne","malphite","0.4863",183
"mid","nocturne","renekton","0.4509",173
"mid","nocturne","malzahar","0.5247",162
"mid","nocturne","syndra","0.5833",144
"mid","nocturne","ryze","0.6056",142
"mid","nocturne","jayce","0.5852",135
"mid","nocturne","lissandra","0.3926",135
"mid","nocturne","kassadin","0.5154",130
"mid","nocturne","tristana","0.5083",120
"mid","nocturne","corki","0.4310",116
"mid","nocturne","garen","0.5130",115
"mid","nocturne","cassiopeia","0.6000",115
"mid","nocturne","gwen","0.5000",114
"mid","nocturne","veigar","0.4554",101
"mid","nocturne","neeko","0.5000",90
"mid","nocturne","annie","0.4432",88
"mid","nocturne","azir","0.5362",69
"mid","nocturne","mordekaiser","0.5147",68
"mid","nocturne","kled","0.4706",68
"mid","nocturne","riven","0.4754",61
"mid","nocturne","nunu&willump","0.5574",61
"mid","nocturne","cho'gath","0.5818",55
"jungle","nunu","leesin","0.4910",8298
"jungle","nunu","rumble","0.5292",3084
"jungle","nunu","elise","0.4792",2690
"jungle","nunu","kindred","0.4852",2630
"jungle","nunu","diana","0.5109",2558
"jungle","nunu","viego","0.5109",2468
"jungle","nunu","morgana","0.4427",2347
"jungle","nunu","shaco","0.5136",2282
"jungle","nunu","nidalee","0.5285",2193
"jungle","nunu","kayn","0.4939",2132
"jungle","nunu","xinzhao","0.4692",1852
"jungle","nunu","masteryi","0.5058",1635
"jungle","nunu","nocturne","0.5141",1556
"jungle","nunu","graves","0.5540",1491
"jungle","nunu","ekko","0.5078",1412
"jungle","nunu","kha'zix","0.5063",1189
"jungle","nunu","zac","0.4771",1159
"jungle","nunu","evelynn","0.4749",977
"jungle","nunu","warwick","0.4722",845
"jungle","nunu","poppy","0.5154",778
"jungle","nunu","fiddlesticks","0.4781",755
"jungle","nunu","rammus","0.5292",720
"jungle","nunu","jarvaniv","0.4477",679
"jungle","nunu","rek'sai","0.5148",674
"jungle","nunu","udyr","0.5626",615
"jungle","nunu","hecarim","0.5447",615
"jungle","nunu","volibear","0.5078",579
"jungle","nunu","vi","0.5021",478
"jungle","nunu","karthus","0.5262",458
"jungle","nunu","amumu","0.4922",451
"jungle","nunu","sejuani","0.4945",451
"jungle","nunu","olaf","0.4978",448
"jungle","nunu","lillia","0.5318",425
"jungle","nunu","taliyah","0.4724",381
"jungle","nunu","trundle","0.4611",373
"jungle","nunu","gragas","0.5339",354
"jungle","nunu","shyvana","0.5615",301
"jungle","nunu","gwen","0.5604",298
"jungle","nunu","jax","0.5060",249
"jungle","nunu","rengar","0.5660",235
"jungle","nunu","wukong","0.5625",176
"jungle","nunu","ivern","0.4762",168
"mid","nunu","zed","0.4565",644
"mid","nunu","sylas","0.4564",574
"mid","nunu","akali","0.4713",435
"mid","nunu","katarina","0.4417",403
"mid","nunu","talon","0.4613",388
"mid","nunu","yasuo","0.4267",382
"mid","nunu","leblanc","0.4543",350
"mid","nunu","yone","0.4373",343
"mid","nunu","twistedfate","0.4789",261
"mid","nunu","xerath","0.5216",255
"mid","nunu","viego","0.4692",211
"mid","nunu","viktor","0.4286",210
"mid","nunu","qiyana","0.4320",206
"mid","nunu","ahri","0.4346",191
"mid","nunu","lucian","0.4865",185
"mid","nunu","vladimir","0.4595",185
"mid","nunu","pantheon","0.4746",177
"mid","nunu","irelia","0.4852",169
"mid","nunu","galio","0.4241",158
"mid","nunu","orianna","0.5319",141
"mid","nunu","fizz","0.4918",122
"mid","nunu","lux","0.4000",120
"mid","nunu","zoe","0.5487",113
"mid","nunu","ekko","0.5135",111
"mid","nunu","rumble","0.5138",109
"mid","nunu","anivia","0.3750",104
"mid","nunu","diana","0.4653",101
"mid","nunu","ryze","0.4884",86
"mid","nunu","malzahar","0.4805",77
"mid","nunu","syndra","0.4789",71
"mid","nunu","sett","0.4571",70
"mid","nunu","kassadin","0.5224",67
"mid","nunu","nocturne","0.4426",61
"mid","nunu","tristana","0.5246",61
"mid","nunu","neeko","0.4500",60
"mid","nunu","corki","0.4828",58
"mid","nunu","lissandra","0.4464",56
"mid","nunu","renekton","0.4182",55
"mid","nunu","annie","0.3704",54
"jungle","nidalee","leesin","0.4589",20090
"jungle","nidalee","rumble","0.4994",6422
"jungle","nidalee","kindred","0.4631",6074
"jungle","nidalee","elise","0.4468",5971
"jungle","nidalee","morgana","0.4697",5444
"jungle","nidalee","diana","0.4483",5246
"jungle","nidalee","viego","0.4925",4849
"jungle","nidalee","shaco","0.4466",4586
"jungle","nidalee","kayn","0.4939",4377
"jungle","nidalee","xinzhao","0.4482",3844
"jungle","nidalee","graves","0.5279",3544
"jungle","nidalee","nocturne","0.4497",3124
"jungle","nidalee","masteryi","0.4653",2938
"jungle","nidalee","ekko","0.4668",2888
"jungle","nidalee","kha'zix","0.4589",2844
"jungle","nidalee","zac","0.4476",2194
"jungle","nidalee","nunu&willump","0.4715",2193
"jungle","nidalee","evelynn","0.4386",1986
"jungle","nidalee","poppy","0.4243",1770
"jungle","nidalee","fiddlesticks","0.4303",1557
"jungle","nidalee","rek'sai","0.4538",1538
"jungle","nidalee","warwick","0.4500",1451
"jungle","nidalee","jarvaniv","0.4605",1316
"jungle","nidalee","udyr","0.4828",1193
"jungle","nidalee","rammus","0.4603",1184
"jungle","nidalee","hecarim","0.4904",1089
"jungle","nidalee","volibear","0.4713",1080
"jungle","nidalee","taliyah","0.4512",1055
"jungle","nidalee","karthus","0.4796",1028
"jungle","nidalee","sejuani","0.4366",994
"jungle","nidalee","vi","0.4494",928
"jungle","nidalee","lillia","0.5216",857
"jungle","nidalee","amumu","0.4532",823
"jungle","nidalee","gragas","0.4621",779
"jungle","nidalee","olaf","0.5130",772
"jungle","nidalee","gwen","0.5267",619
"jungle","nidalee","shyvana","0.4770",610
"jungle","nidalee","trundle","0.4712",556
"jungle","nidalee","rengar","0.4980",500
"jungle","nidalee","jax","0.4711",484
"jungle","nidalee","wukong","0.5040",371
"jungle","nidalee","ivern","0.5146",342
"mid","neeko","sylas","0.5067",1048
"mid","neeko","zed","0.5176",854
"mid","neeko","akali","0.5158",793
"mid","neeko","leblanc","0.5261",766
"mid","neeko","yasuo","0.4711",760
"mid","neeko","talon","0.5184",733
"mid","neeko","yone","0.5100",651
"mid","neeko","katarina","0.4977",639
"mid","neeko","xerath","0.4416",462
"mid","neeko","qiyana","0.5176",398
"mid","neeko","twistedfate","0.5486",381
"mid","neeko","lucian","0.5623",377
"mid","neeko","ahri","0.4946",370
"mid","neeko","viego","0.5549",355
"mid","neeko","pantheon","0.5407",344
"mid","neeko","irelia","0.5587",315
"mid","neeko","viktor","0.4853",307
"mid","neeko","galio","0.4676",293
"mid","neeko","vladimir","0.5225",289
"mid","neeko","lux","0.4405",252
"mid","neeko","zoe","0.5473",243
"mid","neeko","fizz","0.4719",231
"mid","neeko","anivia","0.4211",228
"mid","neeko","orianna","0.5551",227
"mid","neeko","diana","0.5320",203
"mid","neeko","ekko","0.4726",201
"mid","neeko","rumble","0.5146",171
"mid","neeko","kassadin","0.5260",154
"mid","neeko","syndra","0.5479",146
"mid","neeko","ryze","0.6058",137
"mid","neeko","malzahar","0.4964",137
"mid","neeko","annie","0.5398",113
"mid","neeko","sett","0.5648",108
"mid","neeko","tristana","0.5238",105
"mid","neeko","cassiopeia","0.5385",104
"mid","neeko","corki","0.5319",94
"mid","neeko","renekton","0.5385",91
"mid","neeko","nocturne","0.5000",90
"mid","neeko","jayce","0.5281",89
"mid","neeko","veigar","0.5412",85
"mid","neeko","malphite","0.5476",84
"mid","neeko","lissandra","0.5000",80
"mid","neeko","gwen","0.5738",61
"mid","neeko","nunu&willump","0.5500",60
"mid","neeko","garen","0.6379",58
"support","neeko","thresh","0.4956",1134
"support","neeko","senna","0.4692",1023
"support","neeko","leona","0.4870",963
"support","neeko","lulu","0.4814",858
"support","neeko","lux","0.4934",687
"support","neeko","xerath","0.4297",661
"support","neeko","alistar","0.5023",643
"support","neeko","blitzcrank","0.4638",621
"support","neeko","nautilus","0.4873",591
"support","neeko","yuumi","0.4738",534
"support","neeko","pyke","0.5052",481
"support","neeko","morgana","0.4608",421
"support","neeko","karma","0.5065",308
"support","neeko","maokai","0.5119",293
"support","neeko","pantheon","0.4758",248
"support","neeko","galio","0.4918",244
"support","neeko","shaco","0.5000",238
"support","neeko","brand","0.4670",227
"support","neeko","zyra","0.4352",216
"support","neeko","swain","0.4597",211
"support","neeko","sett","0.5459",196
"support","neeko","soraka","0.4920",187
"support","neeko","rell","0.4940",168
"support","neeko","seraphine","0.5241",166
"support","neeko","zilean","0.5000",136
"support","neeko","rakan","0.4790",119
"support","neeko","janna","0.5126",119
"support","neeko","nami","0.4957",115
"support","neeko","bard","0.4732",112
"support","neeko","vel'koz","0.4904",104
"support","neeko","sona","0.5116",86
"support","neeko","shen","0.4737",76
"support","neeko","braum","0.5072",69
"support","neeko","veigar","0.4394",66
"support","neeko","gragas","0.4800",50
"top","darius","sett","0.4732",6537
"top","darius","aatrox","0.5154",4715
"top","darius","sylas","0.5266",4140
"top","darius","renekton","0.5087",3434
"top","darius","shen","0.5168",3241
"top","darius","irelia","0.4984",3124
"top","darius","garen","0.5182",2615
"top","darius","akali","0.5090",2495
"top","darius","mordekaiser","0.4811",2438
"top","darius","malphite","0.4763",2427
"top","darius","ornn","0.4572",2196
"top","darius","gwen","0.4785",2167
"top","darius","leesin","0.4975",2026
"top","darius","fiora","0.4874",1947
"top","darius","jayce","0.4924",1771
"top","darius","riven","0.4699",1758
"top","darius","volibear","0.4848",1743
"top","darius","jax","0.5142",1729
"top","darius","gnar","0.5118",1657
"top","darius","vayne","0.4955",1564
"top","darius","teemo","0.4982",1377
"top","darius","wukong","0.4463",1322
"top","darius","nasus","0.5040",1238
"top","darius","kayle","0.5026",1172
"top","darius","rumble","0.5163",1137
"top","darius","vladimir","0.5104",1107
"top","darius","kennen","0.4805",1101
"top","darius","camille","0.5221",1040
"top","darius","kled","0.4435",956
"top","darius","sion","0.5196",945
"top","darius","gangplank","0.5441",930
"top","darius","urgot","0.4689",885
"top","darius","illaoi","0.5043",813
"top","darius","poppy","0.5286",804
"top","darius","tryndamere","0.5265",737
"top","darius","lucian","0.5428",678
"top","darius","warwick","0.5045",666
"top","darius","quinn","0.4722",665
"top","darius","maokai","0.4677",665
"top","darius","viego","0.5114",526
"top","darius","rengar","0.5183",519
"top","darius","dr.mundo","0.5433",508
"top","darius","yasuo","0.5069",505
"top","darius","cho'gath","0.5094",479
"top","darius","yorick","0.4579",463
"top","darius","ryze","0.5320",453
"top","darius","zac","0.4800",425
"top","darius","trundle","0.4900",400
"top","darius","nocturne","0.4645",366
"top","darius","heimerdinger","0.4515",361
"top","darius","kalista","0.5972",360
"top","darius","singed","0.5206",340
"top","darius","yone","0.5394",317
"top","darius","pantheon","0.4928",278
"jungle","diana","leesin","0.4969",18836
"jungle","diana","rumble","0.5192",7402
"jungle","diana","elise","0.4815",6461
"jungle","diana","kindred","0.4913",6261
"jungle","diana","viego","0.4899",6038
"jungle","diana","morgana","0.4857",5845
"jungle","diana","nidalee","0.5517",5246
"jungle","diana","kayn","0.4894",5161
"jungle","diana","shaco","0.4802",5044
"jungle","diana","xinzhao","0.4577",4558
"jungle","diana","nocturne","0.4875",3815
"jungle","diana","graves","0.5526",3686
"jungle","diana","masteryi","0.4959",3553
"jungle","diana","ekko","0.4902",3466
"jungle","diana","kha'zix","0.5021",2878
"jungle","diana","zac","0.4753",2708
"jungle","diana","nunu&willump","0.4891",2558
"jungle","diana","evelynn","0.4824",2270
"jungle","diana","poppy","0.4894",2037
"jungle","diana","warwick","0.4513",1981
"jungle","diana","fiddlesticks","0.5020",1717
"jungle","diana","rek'sai","0.4944",1701
"jungle","diana","rammus","0.5142",1544
"jungle","diana","jarvaniv","0.4970",1487
"jungle","diana","udyr","0.4833",1351
"jungle","diana","hecarim","0.5651",1329
"jungle","diana","volibear","0.4777",1277
"jungle","diana","vi","0.4814",1184
"jungle","diana","sejuani","0.4571",1072
"jungle","diana","karthus","0.4929",1053
"jungle","diana","olaf","0.4895",1001
"jungle","diana","amumu","0.5071",982
"jungle","diana","lillia","0.5372",914
"jungle","diana","taliyah","0.4764",867
"jungle","diana","gragas","0.4899",845
"jungle","diana","gwen","0.5075",796
"jungle","diana","trundle","0.4803",735
"jungle","diana","shyvana","0.4913",688
"jungle","diana","jax","0.5035",578
"jungle","diana","rengar","0.5202",544
"jungle","diana","wukong","0.4692",373
"jungle","diana","ivern","0.5198",354
"mid","diana","sylas","0.5115",2565
"mid","diana","zed","0.5080",2557
"mid","diana","akali","0.4971",1903
"mid","diana","yasuo","0.4891",1828
"mid","diana","katarina","0.5026",1745
"mid","diana","leblanc","0.5410",1575
"mid","diana","talon","0.4987",1544
"mid","diana","yone","0.4936",1398
"mid","diana","xerath","0.5124",1009
"mid","diana","qiyana","0.5449",969
"mid","diana","twistedfate","0.5329",882
"mid","diana","viego","0.4583",864
"mid","diana","pantheon","0.4562",754
"mid","diana","lucian","0.5340",751
"mid","diana","ahri","0.5214",748
"mid","diana","viktor","0.5027",738
"mid","diana","irelia","0.5687",735
"mid","diana","galio","0.4834",722
"mid","diana","vladimir","0.4947",665
"mid","diana","fizz","0.5285",543
"mid","diana","lux","0.5061",494
"mid","diana","zoe","0.4878",492
"mid","diana","ekko","0.4607",471
"mid","diana","anivia","0.4904",469
"mid","diana","orianna","0.5686",459
"mid","diana","rumble","0.4822",338
"mid","diana","sett","0.4759",332
"mid","diana","kassadin","0.4951",305
"mid","diana","ryze","0.5685",292
"mid","diana","malzahar","0.5417",288
"mid","diana","nocturne","0.4943",265
"mid","diana","syndra","0.5625",256
"mid","diana","renekton","0.4941",255
"mid","diana","malphite","0.5213",211
"mid","diana","corki","0.4976",209
"mid","diana","neeko","0.4680",203
"mid","diana","cassiopeia","0.5099",202
"mid","diana","lissandra","0.4975",199
"mid","diana","jayce","0.5052",194
"mid","diana","annie","0.5104",192
"mid","diana","veigar","0.5106",188
"mid","diana","tristana","0.5479",188
"mid","diana","garen","0.5122",164
"mid","diana","gwen","0.5337",163
"mid","diana","azir","0.5890",146
"mid","diana","mordekaiser","0.4375",128
